,great,time,man,hand,day,men,eye,night,foot,place,moment,thought,light,long,water,hour,face,head,sea,strange,land,life,stood,captain,looked,turned,body,heard,heart,left,arm,earth,knew,red,black,surely,presently,door,set,maid,house,air,year,people,mind,sound,good,rock,lay,suddenly,room,uncle,tree,mighty,began,passed,voice,matter,dead,creature,martian,nautilus,white,wall,cried,mile,felt,professor,dark,ground,fear,told,work,small,green,death,asked,human,utter,love,hope,minute,slowly,lost,power,monster,save,darkness,fell,sun,sight,city,sir,open,animal,close,point,road,replied,silence
good,-1.616575625781731,-0.5946152543264743,-1.8023509795983987,-1.6726689320767247,-0.44472297766468677,-2.4956176440072437,-2.467138727927646,-0.8342184295249612,-0.19348093939064237,-0.5398896817134854,0.0,-3.2636053338425137,-0.5968818612984195,-2.1776321107326613,-3.1085077500778406,1.2477540768386446,0.0,0.0,0.0,-2.8648150665450522,-1.8204755275343172,-1.7913659389045962,-2.787685592416648,-2.7578998626285403,0.0,-2.721711555013244,-2.672668932076725,-2.664665055564905,0.0,-1.6424226452086046,0.0,-2.5498565264725315,-2.5476821552381947,-2.5279639206236895,0.0,-2.5213308282912426,0.0,-2.4877000504099622,0.0,-2.4509415003998445,-2.4416036358205084,-2.4322049378182586,0.0,-2.4132218344506855,-2.4108312870256916,-1.4012292879143926,-0.39398561558776835,-1.3867053896716104,-1.3572114485301356,-2.334688431903996,0.0,-1.2885592611747951,0.0,-2.2675742360454594,-2.2622799363759465,-2.2596254829299682,0.0,-2.248958557878112,0.0,0.0,0.0,0.0,0.0,-2.174817095125607,0.1842149944244948,0.9033419677999032,-0.5116955314789408,-2.0906964739613803,0.0,0.0,0.0,-2.0045398302116655,-0.9885982863426438,0.0,0.0,-1.9594519406831274,-1.936368327570086,0.06695969014766812,0.0,-1.906136126150671,0.7027862735146664,0.0,0.0,0.0,0.13518493345494761,-1.8613176223088252,0.0,0.0,0.0,0.0,0.0,0.0,0.7991206082881969,-1.7747299373127345,0.0,0.0,0.0,0.0,0.26676219160572884,0.0
rock,0.4902402736853412,0.0,-3.795070753682241,-2.6653887061605666,0.0,-2.488337418091086,0.0,0.0,-3.356125714916797,-1.7550018771337754,0.0,0.0,0.0,-1.170351884816503,-0.5162650234405265,0.0,-3.0409809817248257,-2.917406296606293,-2.9022464894352873,-2.8575348406288943,0.0,-2.784085712988438,-0.4584772716131271,0.0,-2.7297792934305214,-2.714431329097086,-1.6653887061605668,-2.657384829648747,0.0,-1.6351424192924466,-2.5705488927844455,0.45742369944362626,-2.540401929322037,-1.5206836947075313,-0.19654795586851725,-0.5140506023750845,-2.5073868720940737,0.0,-1.462157618101076,-0.8586987737625303,-2.4343234099043505,0.0,0.0,0.0,0.0,-2.3939490619982347,-1.3867053896716104,-0.05749706886808993,0.23503127810717833,-2.3274082059878385,0.0,-2.281279035258637,-2.2708246776214707,1.0616340847580614,-1.2549997104597885,-1.2523452570138105,0.0,0.0,0.0,0.0,0.0,-1.1871275975673299,0.0,0.6398180528481552,-2.1304328745467096,-1.089377806283939,0.0,-2.0834162480452223,-0.08341624804522217,0.0,-2.031723013863729,0.0,-1.9813180604264862,-0.3834742684085976,-0.965198395063209,0.0,0.0,0.0,0.0,0.0,0.0,-1.8748960012903317,0.0,-0.28301408662938504,0.0,-0.8540373963926674,-0.8364218534756959,0.0,-0.8077818054317949,0.0,0.0,0.0,0.0,0.0,0.0,-1.7373924775403968,-1.7259575824781133,-1.7259575824781133,0.0,0.0
lay,-0.5798014587240985,-2.673318304688778,-0.3061451939034691,-0.46596976357677977,-2.5778738120493667,-1.4588434769496113,-0.8454020601488572,-1.0604786683011223,-1.3266317737753224,-3.310470436713457,-3.2750340401482037,-1.641868666063725,-3.1450701949619426,-0.1408579436750286,-1.4867710822990519,-2.0373998509910853,-2.0114870405833507,-1.8879123554648183,-0.8727525482938127,-1.8280408994874198,-0.7837013604766844,-1.1696292711258074,0.0,-2.7211256955709073,0.0,-1.6849373879556109,1.171460157038512,-1.042928387786116,-2.627890888507272,-2.605648478150972,0.0,0.0,-2.510907988180562,-0.1692616586786942,-0.16705401472704245,0.0,-2.477892930952599,-2.4509258833523297,0.0,0.0,0.0,-0.81046827003947,-0.8033788452531505,-2.376447667393053,0.0,-1.3644551208567601,-1.3572114485301356,0.23503127810717833,0.0,-2.2979142648463635,-2.290327770374556,-1.2517850941171624,-2.241330736479996,-0.6458375682666707,0.0,-2.2228513158723358,0.0,0.0,1.814833159818,-1.1769619173602766,-1.1576336564258551,-2.157633656425855,-1.152063398382909,-1.138042928067974,0.0,0.9401161348575355,-2.0598838651424645,0.0,-1.0539223069037473,-2.0328606913759177,0.0,-1.9677656631540328,-1.9518241192850114,-1.938942827988279,-0.9357044539217345,-0.9226777736254947,0.0,0.0,-1.8761351876884647,-1.8693619590930384,-0.8454020601488572,0.4765260347385054,-1.841946501512638,0.16151735379093354,-1.8280408994874198,-0.8245434552511925,-1.8069279123342212,-1.7818991178426988,-0.7782878642903203,-1.7710381252109322,-0.7527527721831825,0.24724722781681752,0.0,0.26204422974489777,0.0,-0.12293603567776586,-1.6964636413366387,-0.11150114061548257,0.0,0.0
suddenly,-2.0427052692682004,-2.650795288062638,-3.743053795914627,-1.0284092476717963,-1.970388294702071,-2.4363204603234716,-1.085913449356511,-1.774921245841189,-2.3041087571491827,-2.2879474200873173,-1.6675485228009084,-0.2043081501587416,-0.31519225627819897,-3.1183349270488887,-3.0492105663940685,-3.0148768343649457,-2.988964023957211,0.0,-1.850229531667673,-1.8055178828612803,-0.43925024896318243,-2.732068755220824,-1.1434259080117193,-0.698602678944768,-0.6777623356629074,1.3375856286705288,-1.6133717483929524,1.0950718462599596,0.0,-0.9981629608036761,-0.9335694342956755,-0.9055968420676033,-0.16645687666706005,-2.4686667369399173,-2.4664590929882655,0.0,-2.4553699143264596,-1.4284028667261899,-2.410140660333462,0.0,0.0,-2.3729077541344865,0.0,0.0,-1.3515341033419195,0.46542281782698375,-2.334688431903996,-2.3274082059878385,-2.2979142648463635,-2.275391248220224,0.0,0.09266601739633959,-0.6338452191327004,-2.2082770523616873,-0.2029827526921741,-2.200328299246196,-0.6153657985250401,-1.1896613741943403,-1.16264382355586,-0.5694764000129809,-2.1351106397997155,-2.1351106397997155,0.6778145403008347,-2.115519911441835,-0.07841591677909533,-2.037360848516325,0.7699940735412795,-0.4464367895564519,-0.03139929027760788,-1.0103376747497783,-0.9797060560961148,0.0,-1.9293011026588716,0.0,-0.32821893657443874,0.0,0.12292885611368601,-1.8737431261685595,0.0,0.0,-0.8228790435227175,-1.8228790435227173,-1.8194234848864983,0.0,0.0,-0.8020204386250531,0.0,-0.7593761012165595,0.566163247223182,0.0,0.0,-0.7302297555570432,0.0,-0.13047025290780626,-0.6929487394775834,-0.6853755197727824,0.0,0.0,0.0,0.0
room,-1.5496919476261517,0.0,-3.7354673014428195,-3.6057852539211455,0.0,-2.4287339658516647,-2.4002550497720665,0.0,-2.2965222626773754,0.0,-1.244924529050257,-2.1967216556869342,-3.114960683863996,-1.1107484325770813,0.0,0.0,-2.9813775294854037,0.0,0.0,0.0,0.0,0.0,-0.7208019142610682,0.1163387375846431,-0.6701758411911001,-2.6548278768576643,0.0,-2.5977813774093255,0.0,0.8838926515842721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16414612846677332,-2.4025541658616545,0.0,-2.374719957664929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.290327770374556,0.0,0.06170983561075303,0.0,0.0,0.0,-0.6104337574992109,0.0,0.0,-2.182074879722533,0.0,0.0,-2.1275241453279086,0.0,0.0,-0.1079334169700274,-1.070829422307288,0.0,0.0,-2.0238127958058008,-1.0238127958058005,0.0,-1.9721195616243075,0.0,-1.9217146081870644,1.2610916845519802,0.0,0.0,-0.8694846494145065,0.0,0.0,0.0,-1.8152925490509102,0.0,0.0,0.0,0.0,0.0,0.0,-1.751789606744752,0.0,0.0,0.0,0.0,-1.7189582142773798,0.0,0.0,-1.6777890253009755,0.0,0.0,-1.666354130238692,0.0
uncle,-2.733541692705206,-2.189628618054593,-2.6969246251854258,-0.397317576221439,0.0,-2.3901912895942705,-1.7767498727935163,0.0,-2.2579795864199816,0.0,-3.2063818527928634,-1.5732164787083844,0.0,-3.0722057563196876,-3.0030813956648674,-0.9687476636357447,-1.9428348532280102,-0.8192601681094777,-2.804100360938472,0.0,0.0,0.0,-2.6822592380036743,0.0,-0.046670664212550034,-1.6162852006002706,0.0,-1.5592387011519317,0.0,-2.5369962907956314,-0.8874402635664741,-1.4444301720595583,-1.4422558008252213,0.0,0.0,0.0,-2.4092407435972585,0.0,-2.3640114896042608,0.0,-1.3361772814075352,0.0,0.0,0.0,-2.3054049326127184,0.0,-1.2885592611747951,-2.281279035258637,-1.2517850941171624,0.09266601739633959,0.0,-2.1831329067618217,0.0,-2.1621478816324857,0.8431464180370267,-2.154199128516995,-0.569236627795839,0.17839589142222367,0.0,0.0,0.0,0.0,0.0,0.0,3.3939780086522036,0.0,-1.9912316777871237,2.1846548818939056,0.0,0.0,0.0,-0.8991134757986923,-0.8831719319296706,0.0,0.0,0.0,0.4909861217302498,-1.8276139554393587,0.0,0.0,-0.7767498727935165,0.0,-1.7732943141572972,0.0,-1.759388712132079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6804155380199859,-1.6693035828997613,-0.6468195687483821,-1.6392463490435814,0.0,0.0,2.620116059462288,0.0
tree,0.0842675869895649,-4.179174260417427,0.0,-3.556788220026585,-3.4987672670568597,-2.3797369319571042,-3.3512580158775065,0.0,-3.2475252287828154,-1.6464013909997937,0.0,-3.1477246217923742,0.0,-1.0617513986825216,-2.992627038027701,-2.9582933059985783,-2.9323804955908437,-1.8088058104723115,0.0,-1.7489343544949127,0.0,0.13186969520314742,-1.086842379645352,0.0,0.0,-2.6058308429631043,-2.556788220026585,0.0,0.0,-1.526541933158465,0.0,-1.433975814422392,0.0,-0.8271207078523937,-0.40987556462189806,0.0,-2.398786385960092,0.0,-0.35355713196709426,-1.3350607883497048,0.25923957695078736,0.0,0.0,0.0,0.0,-2.2853485758642527,0.0,-2.2708246776214707,-2.241330736479996,-0.6338452191327004,0.0,0.0,-0.577261690766333,-0.15169352399531955,-2.146399224325807,-1.1437447708798287,-2.1437447708798287,-2.1330778458279727,-0.10606029518949293,0.0,0.0,0.0,0.0,0.0,-2.021832388412728,0.0,0.0,0.0,-0.3898532611900843,-0.9537541463834106,0.0,-1.8886591181615258,-1.8727175742925042,-0.8598362829957721,0.7283645917919286,0.0,0.0,0.0,-1.7970286426959579,0.0,0.0,0.0,0.0,-1.7593761012165594,0.0,0.0,-1.7278213673417144,-1.7027925728501918,-1.6991813192978134,-1.6919315802184252,-1.6736462271906756,0.0,0.0,-1.658849225262595,-1.6363652111112161,0.0,0.0,-1.6173570963441317,0.0,0.0
mighty,-0.21005632704668675,-1.846715498037895,-3.6759396000560898,-3.5462575525344158,-3.4882365995646905,-2.369206264464935,0.0,-1.707807049982652,-1.6520320605694896,-3.2208332242287803,0.0,0.0,-3.0554329824772664,-2.0512207311903516,0.0,-1.9477626385064088,-1.9218498280986742,-0.7982751429801418,-0.7831153358091362,-1.7384036870027433,-1.109101647270852,-2.664954559362287,-1.0763117121531824,0.0,0.0,0.0,0.0,0.0,-2.5382536760225958,-2.516011265666295,-1.4514177391582945,-1.4234451469302225,-2.4212707756958856,-2.4015525410813803,-1.3993448971297286,-0.39491944874893337,-2.3882557184679225,-2.361288670867653,-1.3430264644749248,0.0,-0.7302297555570428,0.0,-2.2987041334896303,-2.2868104549083768,0.0,-0.2748179083720834,-2.2675742360454594,1.0616340847580614,-0.6458375682666707,-2.2082770523616873,0.0,-2.1621478816324857,-0.15169352399531955,0.0,0.0,0.0,0.1887139914997033,0.0,-2.0955296276973234,-1.0873247048756,0.0,0.0,0.0,0.5365567851378584,-2.0113017209205584,0.0,0.0,0.0,0.0,0.0,-1.912591860237578,0.0,-1.8621869068003347,0.0,-0.2611047407159018,-1.8330405611408185,-1.8099569480277773,0.0,0.2135020247962116,0.0,-1.7557648476641807,-1.7557648476641807,-1.7523092890279615,-1.74884543372439,0.8465588137184129,0.2650937572334837,-1.7172906998495447,-0.1072994046368662,0.0,0.0,0.0,-0.663115559698506,-1.6594305128906501,0.0,-1.6258345436190464,0.0,-1.6068264288519623,0.0,-1.6068264288519623,-1.5953001754709346
began,-2.7072623679063574,-0.9934242918134318,-3.670645300386577,-0.5409632528649029,-0.4829422998951774,0.0,-2.335433048715824,-3.2874752510342953,-1.231700261621133,0.0,-2.1801025279940145,-3.1318996546306916,-1.0501386828077535,-3.045926431520839,-1.9768020708660188,-0.6205402439495336,-1.9165555284291618,0.014374078746975005,-1.7778210361396232,-1.1481468866120743,0.0,-1.0746977589716182,0.0,-1.6261941834167184,-2.6053538401348577,-2.5900058758014217,0.0,0.0,-2.532959376353083,-2.5107169659967825,-2.446123439488782,-2.41815084726071,0.0,-2.3962582414118674,0.0,0.0,0.7869635826439026,-2.35599437119814,-0.337732164805412,0.0,-0.7249354558875303,-2.300499258606437,-2.2934098338201174,-1.2815161552388636,-2.2791256078138695,-2.269523608702571,-2.2622799363759465,-1.2549997104597885,0.0,-0.2029827526921741,-0.6104337574992109,0.8431464180370267,-2.146399224325807,0.0,0.0,-2.127919803718146,-0.5429573029969903,-2.11725287866629,0.0,-2.0820304052060874,0.0,-2.062702144271666,0.2647962086586428,-2.043111415913785,-2.0060074212510455,0.03504764701172505,0.0,-0.9589907947495581,-1.9589907947495582,-1.9379291792217284,0.4146305343192974,0.0,-1.856892607130822,0.0,-0.8407729417675451,-1.8277462614713054,0.0,0.0,0.0,0.0,-0.16550804727351176,0.24952945200533225,1.5749131055289138,0.0,0.0,-0.7296119430970033,0.0,0.0,0.0,-0.6761066130567429,0.0,-1.657821260028993,-1.6541362132211372,0.0,0.0,-1.6129670242447327,0.0,-1.6015321291824494,0.0,-1.5900058758014217
passed,-3.2895704151815353,0.4242676609113896,-1.0830283462194426,0.04665370130223146,1.0432741096078135,-2.361257511349444,-1.7478160945486896,0.17461082104898004,-3.229045808175155,-1.6279219703921333,-2.1774480745480367,-2.129245201184714,-1.0474842293617754,-0.458309477353705,0.0,1.7040423043838069,-2.9139010749831833,-1.2053638891434948,-2.775166582693645,-2.7304549338872524,-2.686115394876517,0.0,0.0,-1.038577229249584,0.0,-1.0023889216342876,-1.5383087994189246,0.0,0.0,-1.5080625125508043,-0.8585064853216473,0.0,0.0,-2.393603787965889,-2.3913961440142377,0.0,-1.3803069653524316,-1.3533399177521621,-2.3350777113594336,0.0,-1.3072435031627083,0.0,1.2942071203470167,-2.2788617017928856,-2.2764711543678917,-1.2668691552565925,-2.2596254829299682,-1.2523452570138105,-2.2228513158723358,-2.200328299246196,0.0,-2.154199128516995,-1.1437447708798287,0.0,-2.127919803718146,0.0,0.0,-2.1145984252203123,-0.5026183738606763,-2.079375951760109,0.0,-0.06004769082568774,-1.0544774327827415,-2.040456962467807,0.0,0.0,0.0,-1.9563363413035801,0.0,-1.9352747257757505,0.0,0.0,-1.854238153684844,0.0,-0.838118488321567,-1.8250918080253276,0.0,-1.7986801771945318,-1.7785492220882975,0.0,0.0,1.9526236235924022,1.0629943861451336,-1.740896680608899,-1.7304549338872521,-0.7269574896510254,0.0,-1.6843131522425314,0.0,-1.6734521596107648,-0.6551668065830152,-0.07020430586185905,0.0,0.0,-0.6178857905035554,-0.02535007007759844,0.40112232426352873,-0.5988776757364712,0.0,0.4126485776445565
voice,-1.9676423202941729,-3.1606948398097665,-1.6679908469405986,-3.5383087994189246,-3.4802878464491993,-1.0393294164620814,-2.3327785952698457,0.0,-2.229045808175155,0.0,-2.1774480745480367,-3.129245201184714,-3.047484229361775,0.0,-2.9741476174200407,-2.939813885390918,-2.9139010749831833,-2.790326389864651,-2.775166582693645,-0.7304549338872521,-1.1011528941553608,-2.6570058062467963,0.0,-1.038577229249584,0.0,0.0,0.0,2.1701347952339876,-2.5303049229071046,0.0,0.0,0.0,-1.4133220225803946,-1.3936037879658894,-2.3913961440142377,-2.386970695633442,-1.3803069653524316,0.0,-2.3350777113594336,0.0,0.0,0.0,0.0,-0.6938992010717295,-2.2764711543678917,0.90305584618572,0.0,0.0,0.0,-0.6153657985250401,0.0,-0.569236627795839,-2.1437447708798287,0.1887139914997033,-0.5429573029969903,0.0,-1.1252653502721681,0.0,-2.0875808745818323,-2.079375951760109,0.0,0.0,-2.0544774327827415,0.0,1.4560786508322296,0.0,0.0,-0.95633634130358,0.0,0.0,-0.9046431071220872,0.0,0.0,-1.8413568623881118,-1.8381184883215669,0.0,-1.802008194912286,1.2013198228054682,0.22145077791170262,0.0,-1.7478160945486898,0.0,-0.15939803519131443,-0.740896680608899,0.0,0.0,-1.7093419467340538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40112232426352873,0.4126485776445565
matter,-2.278903490129679,-1.8280998198705478,0.0,-3.5276418743670686,-2.4696209213973432,-3.3505905862975878,-3.3221116702179896,-3.2741538725364614,0.0,-3.2022175460614335,0.0,-2.1185782761328573,-1.4518548035887633,0.0,-2.9634806923681842,-1.9291469603390619,0.0,0.0,0.0,-0.7197880088353963,0.0,0.0,-2.6426585347069915,0.0,0.0,-0.9917219965824314,-2.5276418743670686,0.0,-2.5196379978552486,-1.4973955874989484,0.0,-2.4048294687628755,-2.402655097528539,0.0,-2.3807292189623817,-0.7913412698604301,0.0,0.0,-0.3244107863075777,0.0,0.0,0.0,0.0,0.0,-2.2658042293160356,0.0,-2.248958557878112,0.0,0.0,-1.1896613741943403,-2.182074879722533,0.17839589142222367,-2.1330778458279727,0.0,-2.11725287866629,-2.1145984252203123,0.0,0.0,-1.0769139495299764,0.0,0.0,0.0,0.0,0.0,0.3292420521341513,0.0,0.0,0.0,0.0,0.0,-1.893976182070231,-0.27455027178085323,-0.8435712286329877,0.1693100626637446,0.0,0.0,-1.79134126986043,0.0,-1.7678822970364414,0.0,0.0,-1.7371491694968337,-1.7336936108606145,0.0,0.0,-1.716290564599169,-0.6986750216821977,0.0,0.0,0.0,0.0,0.0,-1.6408148347233031,0.0,0.0,0.0,0.0,0.0,-1.5882107506846153,0.0
dead,-1.2518859394911994,-2.1230103641194304,0.5396186301920497,-1.1786962288412264,-2.4426033707588637,0.26138946506204797,-2.29509411957951,-1.2471363218979816,0.0,-3.1751999954229535,0.0,-2.0915607254943778,0.0,-0.6836594074971626,0.0,-1.317166908979426,-0.5542885044054852,-2.752641914174315,2.120498888124263,-2.6927704581969163,0.0,-0.6193213305564602,-2.615640984068512,0.0,0.0,-0.5496669466651078,2.499375676271411,0.0,-0.9076579464956127,-2.4703780368604686,0.0,-1.377811918124396,-2.375637546890059,0.0,-1.3537116683239017,-1.3492862199431066,-2.3426224896620957,-2.3156554420618263,-1.297393235669098,-0.6939343913305527,0.0,0.0,-0.6681084039626474,-0.6562147253813937,-2.238786678677556,-2.2291846795662567,0.0,0.0,1.814833159818,-1.16264382355586,0.0,0.0,-0.10606029518949293,-2.0955296276973234,0.0,-0.5026183738606763,-2.0875808745818323,-1.0769139495299764,-1.0498963988914969,-1.0416914760697733,-1.0223632151353517,0.0,-0.4318304563712495,0.0,0.0,0.0,0.0,-1.918651865613244,0.0,-1.8975902500854145,-1.866958631431751,0.0,0.0,0.0,-0.8004340126312312,0.0,-1.7643237192219505,-1.760995701504196,-1.7408647463979614,0.0,-0.7101316188583537,-1.7101316188583537,-1.7066760602221347,-0.7032122049185631,0.0,-0.10431051323953336,-1.6716574710437178,0.0,-1.643017422999817,1.364232316079571,0.0,2.082957387248413,0.0,-1.6026853289645988,0.0,0.0,0.0,-1.5611932000461355,-1.5611932000461355,-1.5496669466651078
creature,-1.243681016669476,-2.5298429405765512,0.0,-3.492419400906866,-3.43439844793714,-2.3153681128373846,-2.2868891967577865,-1.6539688983551022,-1.1831564096630958,-1.582032571880074,-3.1315586760359775,-1.4983933019514986,-3.0015948308497165,-1.9973825795628017,0.0,-2.8939244868788587,-2.868011676471124,-0.744436991352592,-1.729277184181586,1.5633619780683923,0.0,0.0,-2.6074360612467884,-2.577650331458681,0.0,-2.5414620238433843,0.0,-1.4844155243950456,0.0,-2.462173114038745,0.0,-1.3696069953026726,-2.3674326240683357,0.0,0.0,0.0,-1.3344175668403726,0.0,0.0,0.0,-1.2613541046506491,0.0,0.0,-2.2329723032808264,-2.2305817558558325,0.0,0.0,0.0,-1.1769619173602766,-0.5694764000129809,0.0,0.0,0.0,-1.0873247048756,-2.0820304052060874,-2.079375951760109,-2.079375951760109,0.0,-1.0416914760697733,0.0,0.0,0.0,0.3133400606166802,0.0,-1.9574635692930085,0.0,-1.9164085010302376,0.0,0.0,0.0,-0.8587537086100279,0.0,-1.8083487551727846,0.52646063101131,0.0,-0.7792024095132681,-0.756118796400227,0.5691373162048898,0.0,0.0,-0.7019266960366306,-1.7019266960366306,-0.6984711374004114,-0.6950072820968398,-1.6845655353751934,-0.09610559041780994,0.0,-1.6384237537304724,-0.6348125001780938,0.0,-1.609277408070956,0.0,0.0,0.0,-1.5719963919914965,0.0,-1.5529882772244121,0.0,-1.5529882772244121,0.0
martian,-1.6393902550138983,-1.2881222583056817,-2.017810686772962,-3.473091139972444,-0.8301076862815624,-0.4886849298453592,0.0,-0.6346406374206807,0.0,-3.1476668116668085,-3.1122304151015556,-1.4790650410170767,0.0,-0.9780543186283802,0.0,-2.8745962259444373,-1.2637209148155466,-2.72510873041817,-2.7099489232471643,-0.6652372744407716,0.0,-2.5917881468003157,-2.588107800312367,0.0,-2.537481727242399,0.0,-1.4730911399724442,-1.4650872634606242,0.0,-2.4428448531043236,-1.378251326596323,0.0,-2.348104363133914,2.6716138714805915,0.0,0.0,-2.315089305905951,-1.2881222583056815,-1.2698600519129533,-2.251363708295564,0.0,-2.232627145713978,0.09639037395970376,-0.6286815416252489,-2.211253494921411,-1.2016514958101119,0.0,0.0,-1.1576336564258551,-2.1351106397997155,-2.1275241453279086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0223632151353517,0.0,-1.9948300313792071,0.0,0.0,0.0,-1.9381353083585868,-1.8970802400958164,-1.8970802400958164,0.0,0.0,0.0,-0.8394254476756065,-0.8049620381073849,-1.7890204942383632,-1.7761392029416312,3.927538889266006,-0.7598741485788466,0.0,0.0,0.0,-1.7065583340463901,0.0,0.0,-0.6791428764659897,0.0,0.0,-0.6617398302045446,0.0,0.0,-1.615484239243672,0.0,0.0,0.9950133535846217,0.0,0.0,-1.552668131057075,-1.545094911352274,0.0,-1.5336600162899907,0.0,0.0
nautilus,-3.2243527557350546,-4.095477180363286,-3.602773187494118,-3.473091139972444,-0.8301076862815624,-0.9741117570156008,0.0,-3.219603138141837,0.0,0.0,-0.7903023202141933,-3.0640275417382328,-1.3973040691941387,-0.39309181790722414,-1.90892995797356,-0.8745962259444372,0.0,0.0,0.459976078195148,0.0,-2.6208977354300367,0.0,0.0,-0.9733595698031035,0.0,0.0,0.0,0.0,-2.465087263460624,-1.4428448531043236,0.0,0.0,0.0,-2.3283861285194085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6476646449928218,0.0,0.0,0.0,0.0,0.0,-1.1871275975673299,-2.157633656425855,-2.1351106397997155,0.0,0.0,0.0,0.0,-2.062702144271666,-0.06004769082568774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9752393030213262,0.0,-0.8970802400958164,-1.8970802400958164,-0.3061561811359431,-1.8911186818570993,-1.8700570663292697,-1.8394254476756065,-0.8049620381073849,-0.7890204942383633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.682598435102209,-0.09763593438105295,-0.09418037574483366,0.0,-1.6652372744407717,0.0,0.0,0.0,-1.615484239243672,0.0,-1.5899491471365346,0.0,0.0,-0.575152145208454,0.0,0.0,0.0,0.0,0.0,0.0
white,0.3047794583649046,0.0,0.4027970705488282,-1.1455927870421352,-2.4094999289597725,0.40997012428107493,-0.4546357557228148,-3.21403288009889,-1.573295389964572,-1.5571340529027065,-3.1066601570586094,0.0,0.6082661888488075,-0.972484060585434,0.0,0.0,1.8573265606473357,-1.719538472375224,-0.3824505703168559,-1.6596670163978253,1.192027444670514,-1.5862178887573692,0.0024249584517351905,0.0,-2.5319114691994526,-0.9316010041448607,0.5324791180705021,0.0,0.0,0.0,-0.7877185678322207,0.0,0.0,0.48453905158114163,1.2643542741963454,0.0,-1.3095190478630048,0.0,-2.264289793870007,-2.2457934502526173,0.08547250921408102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.152063398382909,0.6778145403008347,0.0,0.0,0.0,0.0,0.2647962086586428,-1.0544774327827415,-2.0544774327827415,0.0,-0.4318304563712495,0.3133400606166802,0.0,0.0,-0.9836895152933147,0.030330955021620153,-0.9325650503156404,-1.8915099820528698,0.0,0.0,-1.8855484238141533,0.0,-1.83385518963266,0.0,0.0,-0.7705689448986847,0.5545975240552224,0.0,0.0,0.0,0.0,0.0,0.0,-0.677028177059263,-1.6735726184230437,-1.6701087631194722,0.0,-1.6561695721615983,-1.638554029244627,0.0,0.390086018799274,-1.6026642421213377,0.0005836116275677475,0.0,0.0,0.0,-0.5470978730141285,0.0,-1.5280897582470445,-0.5280897582470445,0.0,0.0
wall,-0.8828339324898112,-4.075886452005405,-3.5831824591362373,-2.4535004116145633,-2.395479458644838,-2.2764491235450826,-3.2479702074654844,0.0,-0.5592749196496374,0.0,-3.092639686743675,0.0,-2.962675841557414,-2.9584635902704997,-2.889339229615679,-2.855005497586556,-2.829092687178822,-1.7055180020602896,0.0,0.0,0.0,0.0,-0.9835545712333301,0.0,0.0,-2.502543034551082,-2.4535004116145633,0.0,0.0,-0.42325412474644286,-2.3586605982384423,0.0,0.0,-2.308795400161528,-2.306587756209876,-2.302162307829081,-2.29549857754807,-1.2685315299478006,-1.2502693235550724,0.0,-0.6374726146371905,0.0,0.0,0.0,0.0,-2.182060767452231,-2.174817095125607,0.6398180528481552,-1.138042928067974,-2.115519911441835,-0.1079334169700274,0.0,0.0,0.5365567851378584,-2.043111415913785,-2.040456962467807,0.0,0.0,0.0,0.0,0.0,-1.9752393030213262,0.030330955021620153,-0.9556485746634454,0.0,-1.8774895117379355,0.0,-1.8715279534992186,-1.8715279534992186,0.0,0.0,0.0,-0.7694297658804823,0.24345152541625,0.0,-1.7402834202209656,0.0,0.0,0.0,0.0,-1.6630077067443283,0.0,-1.659552148108109,0.0,0.0,0.0,0.0,0.0,-1.595893510885791,0.0,0.0,0.7515696761087091,0.0,0.0,0.0,0.4744958170056068,-1.5140692879321096,-1.5140692879321096,0.0,-1.5025430345510822
